date,status,speaker,title,url,last_checked,language,type,description,duration,church,first_scraped,video_status,video_removed_date
2025-01-05,No Transcript,Danny Mazzilli,The Joy of The Lord Is Your Strength - Pastor Danny Mazzilli,https://www.youtube.com/watch?v=RDrOE7R-2XU,2026-01-16,Unknown,Church Service,"Pastor Danny Mazzilli Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",119,Good Neighbour Ministries,2026-01-16,available,
2024-10-09,No Transcript,Kidri Diggs,Mature Seed - Bro. Kidri Diggs,https://www.youtube.com/watch?v=DSU3jvI-VP8,2026-01-16,Unknown,Church Service,"Bro. Kidri Diggs Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",127,Good Neighbour Ministries,2026-01-16,available,
2024-09-22,No Transcript,Pedro Fabian Palma,The Original Intelligence - Brother Pedro Fabian Palma,https://www.youtube.com/watch?v=ssrgwN5wz_k,2026-01-16,Unknown,Church Service,"Brother Pedro Fabian Palma Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",128,Good Neighbour Ministries,2026-01-16,available,
2024-09-19,No Transcript,Tim Beers,The Pale Horse Rider Deceiving In The Seventh Church Age (The Power Of Tradition Part 8),https://www.youtube.com/watch?v=6PAsKRDlgN4,2026-01-16,Unknown,Church Service,"Minister Tim Beers Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",104,Good Neighbour Ministries,2026-01-16,available,
2024-09-12,No Transcript,Kofi Antwi,Sons And Daughters of God Are Led By The Spirit of God - Minister Kofi Antwi,https://www.youtube.com/watch?v=4dlRCLPDyQg,2026-01-16,Unknown,Church Service,"Minister Kofi Antwi Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",96,Good Neighbour Ministries,2026-01-16,available,
2024-08-31,No Transcript,Maxwell Boateng,Taking The Enemy's Camp - Brother Maxwell Boateng - GNM Youth Meetings 2024,https://www.youtube.com/watch?v=_4fbCHUKBHs,2026-01-16,Unknown,Youth Service,"Brother Maxwell Boateng Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",208,Good Neighbour Ministries,2026-01-16,available,
2024-08-31,No Transcript,Miguel Santana,Neverland - Brother Miguel Santana - GNM Youth Meetings 2024,https://www.youtube.com/watch?v=4vzanodNHgg,2026-01-16,Unknown,Youth Service,"Brother Miguel Santana Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",156,Good Neighbour Ministries,2026-01-16,available,
2024-08-04,No Transcript,Danny Mazzilli,Come & See (Part 3) - Pastor Danny Mazzilli,https://www.youtube.com/watch?v=gvDm2WIqXYs,2026-01-16,Unknown,Church Service,"Pastor Danny Mazzilli  Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",121,Good Neighbour Ministries,2026-01-16,available,
2024-06-16,No Transcript,Danny Mazzilli,Faith of Our Fathers (The Father's Business) - Pastor Danny Mazzilli,https://www.youtube.com/watch?v=b3RV6wy4bhg,2026-01-16,Unknown,Church Service,"Pastor Danny Mazzilli Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",135,Good Neighbour Ministries,2026-01-16,available,
2024-02-01,No Transcript,Christopher Furlonge,Women In The Bible Part 1 - Minister Christopher Furlonge,https://www.youtube.com/watch?v=cEkwVSxQfVU,2026-01-16,Unknown,Church Service,"Minister Christopher Furlonge Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",89,Good Neighbour Ministries,2026-01-16,available,
2024-01-28,No Transcript,Danny Mazzilli,All Things Good With God Part 2 (I'm Doing A New Thing Part 4) - Pastor Danny Mazzilli,https://www.youtube.com/watch?v=TbshhbvxcqE,2026-01-16,Unknown,Church Service,"Pastor Danny Mazzilli Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",129,Good Neighbour Ministries,2026-01-16,available,
2024-01-21,No Transcript,Danny Mazzilli,All Things Good With God (I'm Doing A New Thing Part 3)  - Pastor Danny Mazzilli,https://www.youtube.com/watch?v=hdtMnvkHGx0,2026-01-16,Unknown,Church Service,"Pastor Danny Mazzilli Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",119,Good Neighbour Ministries,2026-01-16,available,
2023-10-22,No Transcript,Philip Bobie-Frimpong,God Uniting With The Bride - Minister Philip Bobie-Frimpong,https://www.youtube.com/watch?v=5Q-8-qDg9oY,2026-01-16,Unknown,Church Service,"Minister Philip Bobie-Frimpong Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",153,Good Neighbour Ministries,2026-01-16,available,
2023-10-15,No Transcript,John Simon,Appointed to Stumble at the Word - Pastor John Simon,https://www.youtube.com/watch?v=rmYecYkhjBo,2026-01-16,Unknown,Church Service,"Pastor John Simon Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",128,Good Neighbour Ministries,2026-01-16,available,
2023-09-07,No Transcript,Tim Beers,Perfect Faith Shifting Us From Law To Grace Part 2 - Minister Tim Beers,https://www.youtube.com/watch?v=c6n6QNXQURM,2026-01-16,Unknown,Church Service,"Minister Tim Beers Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",102,Good Neighbour Ministries,2026-01-16,available,
2023-09-01,No Transcript,Kidri Diggs,To Love God Is To Serve Him  - Bro. Kidri Diggs - GNM Youth Meetings 2023,https://www.youtube.com/watch?v=la_GMjX-G7s,2026-01-16,Unknown,Youth Service,"Bro. Kidri Diggs Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",185,Good Neighbour Ministries,2026-01-16,available,
2023-07-23,No Transcript,Danny Mazzilli,The Token On Display Before The Rapture - Minister Danny Mazzilli.,https://www.youtube.com/watch?v=XQ2zbu9ly4o,2026-01-16,Unknown,Church Service,"Minister Danny Mazzilli. Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",140,Good Neighbour Ministries,2026-01-16,available,
2023-05-28,No Transcript,Tim Beers,Walking Deeper By Faith Into The Mystery - Minister Tim Beers,https://www.youtube.com/watch?v=ZpTYesbfLeI,2026-01-16,Unknown,Church Service,"May 28th, 2023 Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",143,Good Neighbour Ministries,2026-01-16,available,
2023-05-11,No Transcript,Desmond Opoku,Abide In Me And I In You - Minister Desmond Opoku,https://www.youtube.com/watch?v=jCWZJBWVe2o,2026-01-16,Unknown,Church Service,"Minister Desmond Opoku Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",90,Good Neighbour Ministries,2026-01-16,available,
2023-04-29,No Transcript,George Smith,Waiting In Love - Minister George Smith,https://www.youtube.com/watch?v=ZZ9DEvyPlkE,2026-01-16,Unknown,Church Service,"Minister George Smith Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",157,Good Neighbour Ministries,2026-01-16,available,
2023-04-13,No Transcript,Christopher Furlonge,Place It In His Hands - Minister Christopher Furlonge,https://www.youtube.com/watch?v=h4_VBpEGmwE,2026-01-16,Unknown,Church Service,"Minister Christopher Furlonge Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",87,Good Neighbour Ministries,2026-01-16,available,
2023-04-09,No Transcript,John Simon,Our Easter Faith - Pastor John Simon,https://www.youtube.com/watch?v=lICI8UplPLA,2026-01-16,Unknown,Easter Program,"Pastor John Simon Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",136,Good Neighbour Ministries,2026-01-16,available,
2023-02-19,No Transcript,John Simon,Angel On The Rock - Pastor John Simon,https://www.youtube.com/watch?v=3w5Cr3GkJXY,2026-01-16,Unknown,Church Service,"Pastor John Simon Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",126,Good Neighbour Ministries,2026-01-16,available,
2023-01-04,No Transcript,Danny Mazzilli,The Squeeze In This Hour - Minister Danny Mazzilli,https://www.youtube.com/watch?v=htWWq7zv5xI,2026-01-16,Unknown,Church Service,"Minister Danny Mazzilli Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",69,Good Neighbour Ministries,2026-01-16,available,
2022-12-18,No Transcript,John Simon,Beautiful Star of Bethlehem - Pastor John Simon,https://www.youtube.com/watch?v=uJxcYsZCcuI,2026-01-16,Unknown,Church Service,"Pastor John Simon Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",133,Good Neighbour Ministries,2026-01-16,available,
2022-09-04,No Transcript,John Simon,Chosen To Fulfill The Capstone Revelation- Pastor John Simon,https://www.youtube.com/watch?v=YPxOjIYoy7M,2026-01-16,Unknown,Church Service,"Pastor John Simon Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",123,Good Neighbour Ministries,2026-01-16,available,
2022-07-17,No Transcript,John Simon,The Seven Thunders Speak- Pastor John Simon,https://www.youtube.com/watch?v=OGmu0JKpUmk,2026-01-16,Unknown,Church Service,"Pastor John Simon Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",118,Good Neighbour Ministries,2026-01-16,available,
2022-07-03,No Transcript,John Simon,The Angel That Stood By The Altar- Pastor John Simon,https://www.youtube.com/watch?v=2TxhP5P7W6E,2026-01-16,Unknown,Church Service,"Pastor John Simon Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",122,Good Neighbour Ministries,2026-01-16,available,
2022-06-22,No Transcript,John Simon,Lack of Moisture - Pastor John Simon,https://www.youtube.com/watch?v=44YDoEKeDH4,2026-01-16,Unknown,Church Service,"Pastor John Simon Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",74,Good Neighbour Ministries,2026-01-16,available,
2022-06-19,No Transcript,John Simon,Our Heavenly Father - Pastor John Simon,https://www.youtube.com/watch?v=tXNepMqPaVg,2026-01-16,Unknown,Church Service,"Pastor John Simon Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",99,Good Neighbour Ministries,2026-01-16,available,
2022-06-15,No Transcript,John Simon,The Spoken Word Is The Original Seed Continued- Pastor John Simon,https://www.youtube.com/watch?v=oZMp86MvpWI,2026-01-16,Unknown,Church Service,"Pastor John Simon Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",83,Good Neighbour Ministries,2026-01-16,available,
2022-05-11,No Transcript,Kofi Antwi,The True Bride is Feeding on Fresh Carcass- Minister Kofi Antwi,https://www.youtube.com/watch?v=pQ4W3SijGjI,2026-01-16,Unknown,Church Service,"Minister Kofi Antwi Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",73,Good Neighbour Ministries,2026-01-16,available,
2022-03-13,No Transcript,Danny Mazzilli,He Is Calling My Name - Bro. Danny Mazzilli,https://www.youtube.com/watch?v=wxcvo4MnLMM,2026-01-16,Unknown,Church Service,"Bro. Danny Mazzilli Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",112,Good Neighbour Ministries,2026-01-16,available,
2022-01-02,No Transcript,John Simon,Prisoners Of The Past -Pastor John Simon,https://www.youtube.com/watch?v=rqJerYewfiA,2026-01-16,Unknown,Church Service,"Sunday January 2nd, 2022 Pastor John Simon  Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",99,Good Neighbour Ministries,2026-01-16,available,
2021-12-26,No Transcript,John Simon,The Three Wise Women of Christmas -Pastor John Simon,https://www.youtube.com/watch?v=yafDpvAEx5w,2026-01-16,Unknown,Christmas Program,"Sunday December 26th, 2021 Pastor John Simon  Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",99,Good Neighbour Ministries,2026-01-16,available,
2021-11-07,No Transcript,Philip Bobie-Frimpong,How To Pray Throughout Your Day- Minister Philip Bobie-Frimpong,https://www.youtube.com/watch?v=K1i0IR_cmzA,2026-01-16,Unknown,Church Service,"Wednesday November 7th, 2021 Minister Philip Bobie-Frimpong Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",123,Good Neighbour Ministries,2026-01-16,available,
2021-07-25,No Transcript,John Simon,The Day Star Is Now Rising- Pastor John Simon,https://www.youtube.com/watch?v=xxQd9hLtUAc,2026-01-16,Unknown,Church Service,"July 25th, 2021 Pastor John Simon  Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",121,Good Neighbour Ministries,2026-01-16,available,
2021-07-04,No Transcript,John Simon,The Cloud - Pastor John Simon,https://www.youtube.com/watch?v=73M30GeCeyU,2026-01-16,Unknown,Church Service,"July 4th, 2021 Pastor John Simon  Good Neighbour Ministries  Burlington, Ontario Contact us at: info@gnministries.org  Website: https://gnministries.org/",146,Good Neighbour Ministries,2026-01-16,available,
2020-11-22,No Transcript,John Simon,Sunday Nov 22th 2020 - Pastor John Simon,https://www.youtube.com/watch?v=pYB74MzEuIY,2026-01-16,Unknown,Church Service,"Sunday Nov 22th - 2020 Pastor John Simon Good Neighbour Ministries  Burlington, Ontario  Contact us at: info@gnministries.org Website: https://gnministries.org/",69,Good Neighbour Ministries,2026-01-16,available,
2020-11-22,No Transcript,John Simon,Sunday Nov 22th 2020 - Pastor John Simon,https://www.youtube.com/watch?v=ndjOOqD8hDQ,2026-01-16,Unknown,Short Clip,"Sunday Nov 22th - 2020 Pastor John Simon Good Neighbour Ministries  Burlington, Ontario  Contact us at: info@gnministries.org Website: https://gnministries.org/",58,Good Neighbour Ministries,2026-01-16,available,
2020-11-15,No Transcript,John Simon,What Have The Seven Seals Done For Us? Part 2 - Sunday Nov 15th 2020 - Pastor John Simon,https://www.youtube.com/watch?v=vlVy1Q-e2wM,2026-01-16,Unknown,Church Service,"What Have The Seven Seals Done For us? Part 2  Sunday Nov 15th - 2020 Pastor John Simon Good Neighbour Ministries  Burlington, Ontario  Contact us at: info@gnministries.org Website: https://gnministries.org/",127,Good Neighbour Ministries,2026-01-16,available,
2020-10-25,No Transcript,John Simon,The Bride Of The Seventh Seal Part 2 - Oct. 25th 2020 - Pastor John Simon,https://www.youtube.com/watch?v=-A9v_3UapZE,2026-01-16,Unknown,Church Service,"The Bride Of The Seventh Seal - Sunday Oct. 25th - 2020 Pastor John Simon Good Neighbour Ministries  Burlington, Ontario  Contact us at: info@gnministries.org Website: https://gnministries.org/",134,Good Neighbour Ministries,2026-01-16,available,
2020-08-02,No Transcript,John Simon,The Lost Coin,https://www.youtube.com/watch?v=T5t0bvNchHU,2026-01-16,Unknown,Church Service,Pastor John Simon  Good Neighbour Ministries  gnministries.org  The Lost Coin,60,Good Neighbour Ministries,2026-01-16,available,
2020-07-17,No Transcript,,GNM Virtual Youth Camp,https://www.youtube.com/watch?v=CZ8389YWEl0,2026-01-16,Unknown,Youth Service,"Good Neighbour Ministries is a nondenominational church, located in Burlington, Ontario Canada. Good Neighbour Ministries has an active role to help others in their communities and across the world.",154,Good Neighbour Ministries,2026-01-16,available,
Unknown Date,No Transcript,John Simon,The seven church ages lesson 3,https://www.youtube.com/watch?v=o7dIDJCqYYA,2026-01-16,Unknown,Church Service,,0,Good Neighbour Ministries,2026-01-16,available,
2020-03-18,No Transcript,Dan Mazzilli,The Power of Revelation (Part 2) - March 18th 2020 - Dan Mazzilli,https://www.youtube.com/watch?v=1BKlEKWNNvo,2026-01-16,Unknown,Short Clip,Good Neighbour Ministries Live Stream #1 03/18/2020 The Power of Revelation Part 2 (From Fear to Faith) - Dan Mazzilli  http://gnministries.org #Worship #Christian #GospelChurch #FullGospelfellowship #God #changedlife #sermons #jesus #bible #christ #jesuschrist #sermonpreacher #preach #holysprit #inspiration #Canada #burlington #faithoverfear #bibleteacching #christians #truth #grace #danmazzilli https://www.pinterest.com/search/pins/?q=King+James+Version+Bible https://www.webmd.com/search/searc,56,Good Neighbour Ministries,2026-01-16,available,
2020-08-16,No Transcript,John Simon,Cheapening Of The Gospel Message,https://www.youtube.com/watch?v=bR3HRl-houE,2026-01-16,Unknown,Church Service,"Pastor John Simon Good Neighbour Ministries gnministries.org  Cheapening Of The Gospel Message Aug 16, 2020",74,Good Neighbour Ministries,2026-01-16,available,
2020-08-02,No Transcript,John Simon,The Lost Coin,https://www.youtube.com/watch?v=2R32oi26fI8,2026-01-16,Unknown,Church Service,Pastor John Simon Good Neighbour Ministries gnministries.org The Lost Coin,60,Good Neighbour Ministries,2026-01-16,available,
2020-07-22,No Transcript,John Simon,The Seven Church Ages   Lesson 14,https://www.youtube.com/watch?v=ohdp2omGyn8,2026-01-16,Unknown,Short Clip,The Seven Church Ages Lesson 14  Pastor John Simon Good Neighbour Ministries Contact us: info@gmministries.org Website: https://gnministries.org/,49,Good Neighbour Ministries,2026-01-16,available,
Unknown Date,No Transcript,,The Seven Church Ages - Lesson 3,https://www.youtube.com/watch?v=J_OgQfrFcmY,2026-01-16,Unknown,Church Service,,0,Good Neighbour Ministries,2026-01-16,available,
2019-07-14,No Transcript,Danny Mazzilli,00158 The Invisible Union In Communion - July 14 2019 - Br Danny Mazzilli,https://www.youtube.com/watch?v=cqHzPIcedKc,2026-01-16,Unknown,Communion Service,,22,Good Neighbour Ministries,2026-01-16,available,
2019-05-29,No Transcript,Philip Bobie Frimpong,00148 The Spirit Of The Lord Shall Raise A Standard - May 29 2019 - Br Philip Bobie Frimpong,https://www.youtube.com/watch?v=H44V0rPudZ8,2026-01-16,Unknown,Short Clip,,1,Good Neighbour Ministries,2026-01-16,available,
2019-05-22,No Transcript,Tim Beers,00143 The Quickening Power In The Seed - May 22 2019 - Brother Tim Beers,https://www.youtube.com/watch?v=5JKnL617eB0,2026-01-16,Unknown,Short Clip,,0,Good Neighbour Ministries,2026-01-16,available,
2019-05-19,No Transcript,John Simon,"00141 Deity Is In You - May 19, 2019 - Pastor John Simon",https://www.youtube.com/watch?v=87Nw28pzVHo,2026-01-16,Unknown,Short Clip,,47,Good Neighbour Ministries,2026-01-16,available,
2019-03-10,No Transcript,John Simon,00181 The Priest And The Prostitute Pt 3 - Pastor John Simon - March 10 2019,https://www.youtube.com/watch?v=m-xNv1VcSLY,2026-01-16,Unknown,Short Clip,,1,Good Neighbour Ministries,2026-01-16,available,
2019-02-10,No Transcript,Tony Ojurabesa,00180 The Supernatural Union By Faith In The Voice - Brother Tony Ojurabesa - February 10 2019,https://www.youtube.com/watch?v=deUDtMGDRNY,2026-01-16,Unknown,Short Clip,,47,Good Neighbour Ministries,2026-01-16,available,
2019-02-10,No Transcript,Tony Ojurabesa,00181 The Supernatural Union By Faith In The Voice - Brother Tony Ojurabesa - February 10 2019,https://www.youtube.com/watch?v=48mc6jmEAAE,2026-01-16,Unknown,Short Clip,,25,Good Neighbour Ministries,2026-01-16,available,
2018-11-26,No Transcript,,God's Box Car 00175,https://www.youtube.com/watch?v=YmEBxuS-9yg,2026-01-16,Unknown,Short Clip,Nov 18 (1),47,Good Neighbour Ministries,2026-01-16,available,
2018-11-08,No Transcript,,00179,https://www.youtube.com/watch?v=IDHdz95UXGo,2026-01-16,Unknown,Short Clip,Oct 28 (1) The Smitten Rock Pt 3,47,Good Neighbour Ministries,2026-01-16,available,
2018-10-20,No Transcript,,00180,https://www.youtube.com/watch?v=Rfei6LWyO6g,2026-01-16,Unknown,Short Clip,Sept 30 And There Was War In Heaven (1),0,Good Neighbour Ministries,2026-01-16,available,
2018-09-16,No Transcript,,00178,https://www.youtube.com/watch?v=GDXK4Ip1gkw,2026-01-16,Unknown,Short Clip,Sept 2 Respect All Things (3),6,Good Neighbour Ministries,2026-01-16,available,
2018-08-12,No Transcript,,00143 Elijah and Elisha,https://www.youtube.com/watch?v=LsoFojBaieo,2026-01-16,Unknown,Short Clip,Elijah and Elisha,47,Good Neighbour Ministries,2026-01-16,available,
2018-07-23,No Transcript,,00113,https://www.youtube.com/watch?v=_v82dgpKV9A,2026-01-16,Unknown,Short Clip,July 18 (2) My Thoughts Are Not Your Thoughts,12,Good Neighbour Ministries,2026-01-16,available,
2018-07-23,No Transcript,,00112,https://www.youtube.com/watch?v=c7A6bzte6d8,2026-01-16,Unknown,Short Clip,July 18 (1) My Thoughts Are Not Your Thoughts,47,Good Neighbour Ministries,2026-01-16,available,
