date,status,speaker,title,url,last_checked,language,type,description,duration,church,first_scraped,video_status,video_removed_date
2025-11-22,Success,Br Allistair Francis,Doubt vs Faith,https://www.youtube.com/watch?v=80ys_f-NyNE,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-11-19,Success,Br Allistair Francis,Stature of a Perfect Man P3 [Faith P1],https://www.youtube.com/watch?v=lQ9r_KMIxSg,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-11-13,Success,Br Allistair Francis,Knowledge vs Faith,https://www.youtube.com/watch?v=lpuboX9qgzU,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-11-11,Success,Sons of God Find The Truth truthseekers,The Story of God and Man P5,https://www.youtube.com/watch?v=rs6edlbGByg,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-11-08,Success,Becoming Sons P3,The Story of God and Man P4,https://www.youtube.com/watch?v=z8qxLKNaPq0,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-11-07,Success,,Seven Virtues Conclusion,https://www.youtube.com/watch?v=LRzJk_PuUuU,2026-01-16,English,Short Clip,Conclusion of the sermon Stature of a Perfect Man P2 [The Seven Virtues] https://youtu.be/WtAkUsoM9eo,12,MOTRC,2026-01-16,available,
2025-11-04,Success,The Truth of How to Fast the Right Way,Q&A,https://www.youtube.com/watch?v=cT210r_fFsM,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-10-30,Success,Br Allistair Francis,Stature of a Perfect Man P2 [The Seven Virtues],https://www.youtube.com/watch?v=WtAkUsoM9eo,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-10-29,Success,Story of Man and God,How Was Our Sonship Given To Us,https://www.youtube.com/watch?v=gwcBXVDl96M,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-10-25,Success,,What is Sonship Receiving the Heavenly Inheritance,https://www.youtube.com/watch?v=rZwD6aH8iD8,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-10-23,Success,Br Allistair Francis sermon,The Story of God And Man P3,https://www.youtube.com/watch?v=LMVrSgQ-Z5s,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-10-20,Success,The Story of God and Man 2 freedom,Sons of God Shouted,https://www.youtube.com/watch?v=p5dQZPGeeyE,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-10-18,Success,The Purpose for your day,Speak The Word of the Lord,https://www.youtube.com/watch?v=OjcsSD2m3-I,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-10-16,Success,Br Allistair Francis gospeltruth,The Story of God And Man P2,https://www.youtube.com/watch?v=_h5brfWeuZs,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-10-14,Success,Br Allistair Francis natureofgod,The Purposeful Nature,https://www.youtube.com/watch?v=RBCE_MCo2ic,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-10-12,No Transcript,,Before The Beginning and the Beginning of Beginnings #creation,https://www.youtube.com/watch?v=SeUwMGojVsQ,2026-01-16,Unknown,Sermon Clip,"Excerpt from the sermon: The Story of God and Man #beginnings  #biblestudy   Send us your questions to questions@motrc.co.za  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",50,MOTRC,2026-01-16,available,
2025-10-09,Success,,The Coming of The Lord Is Personal.,https://www.youtube.com/watch?v=upeJ-CnGOfw,2026-01-16,English,Short Clip,The Coming of The Lord Is Personal to everyone that are Called from the sermon The Mysterious Element The Burning Heart preached at BCF.,16,MOTRC,2026-01-16,available,
2025-10-08,Success,The Story of God and Man motivation redemption,Redemption In Two Parts,https://www.youtube.com/watch?v=nprtsL6iqA0,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-10-06,Success,Br Allistair Francis gospeltruth,The Story of God And Man P1,https://www.youtube.com/watch?v=gSQow1n2jCQ,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-10-03,Success,Br Allistair Francis,The Mysterious Element The Burning Heart,https://www.youtube.com/watch?v=QjcYstNjyn4,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-09-30,Success,Br Allistair Francis,Q&A on Incarnate Angels and Bypassing Theophany,https://www.youtube.com/watch?v=iFWPMJFr8O8,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-09-23,Success,Br Allistair Francis,Stature of a Perfect Man P1 [Partakers of the Divine Nature],https://www.youtube.com/watch?v=TNO37I0tlrY,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-09-18,Success,Br Allistair Francis,Two Baptisms and Three Purgings,https://www.youtube.com/watch?v=0OK1b1dQ0ZE,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-09-13,Success,Br Allistair Francis,The Image and Likeness of God P2,https://www.youtube.com/watch?v=yIOLVXRKUD4,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-09-10,Success,Br Allistair Francis,The Mind of Trusting in Systems Our Belief vs Modern Systems,https://www.youtube.com/watch?v=5Z-nFKClbOQ,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-09-09,Success,Br Allistair Francis,The Image and Likeness of God P1,https://www.youtube.com/watch?v=LiwDPDouHuQ,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-09-03,Success,Br Allistair Francis,"Begotten, Born and Then Converted 2",https://www.youtube.com/watch?v=OjhUpxXOdBY,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-08-31,Success,,"Q&A on Star of David, Studying the Message the Right Way and Born of Water and Spirit",https://www.youtube.com/watch?v=7FhoL8LOcnY,2026-01-16,English,Q&A Session,"Star of David, Studying the Message the Right Way and Born of Water and Spirit 27 August 2025  00:00 - Scripture reading  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",83,MOTRC,2026-01-16,available,
2025-08-29,Success,"Begotten, Born, Then Converted",Q&A on the Holy Ghost P3,https://www.youtube.com/watch?v=u5joTfwGrK8,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-08-14,Success,Br Allistair Francis,Q&A on The Holy Ghost and Sexuality P2,https://www.youtube.com/watch?v=auy88hlJSkE,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-08-08,Success,Br Allistair Francis,Q&A Wisdom and Story of Doctrines of the Message (P2),https://www.youtube.com/watch?v=IpNi4rMJ4H8,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-08-07,Success,Br Allistair Francis,Q&A Wisdom and Story of Doctrines of the Message (P1),https://www.youtube.com/watch?v=miUwGQuKV-o,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-07-28,Success,Br Allistair Francis,Q&A on The Holy Ghost and Sexuality,https://www.youtube.com/watch?v=_gjCBqqBKVU,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-07-22,Success,Br Allistair Francis,The Holy Spirit & the Holy Ghost,https://www.youtube.com/watch?v=5B3JTMHKOB8,2026-01-16,Unknown,Full Sermon,,0,MOTRC,2026-01-16,available,
2025-07-10,No Transcript,Allistair Francis,How It All Works [Teaching On The Seed P8] - Pst Allistair Francis,https://www.youtube.com/watch?v=LRod_d72Qqc,2026-01-16,English,Church Service,"The Royal Seed of Abraham - ""Questions and Answers"" Sunday, 06 July, 2025  00:42 - Scripture Reading 02:10 - Question 1 57:59 - Question 2 01:36:05  - Question 3 01:56:30 - Conclusion  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",117,MOTRC,2026-01-16,available,
2025-06-17,No Transcript,Allistair Francis,How It All Works [Teaching On The Seed P7] - Pst Allistair Francis,https://www.youtube.com/watch?v=JKe0SNHv_cM,2026-01-16,English,Church Service,"The Royal Seed of Abraham - Parables of The Seed Sunday, 15 June, 2025  00:00 - Scripture Reading 01:01 - Intro 20:00 - God's Letter to the Bride 29:59 - The Parable of the Sower and The Seed 38:15 - The Parable of the Seed on different Grounds 01:35:34 - The Parable of the Wheat and the Tares 01:44:44 - Christ Interprets Wheat and the Tares 02:00:56 - The Parable of the Mustard Seed 02:03:37 - Conclusion  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanho",139,MOTRC,2026-01-16,available,
2025-06-05,No Transcript,Allistair Francis,How It All Works [Teaching On The Seed P6] - Pst Allistair Francis,https://www.youtube.com/watch?v=ejUhywV_dAo,2026-01-16,English,Church Service,"Restoration Through the 4 Elements Sunday, 01 June, 2025  00:00 - Scripture Reading 02:04 - Review 02:41 - Title 03:30 - The Four Elements 01:06:51 - Ground 01:18:31 - Water 01:26:14 - Air 01:39:49 - Light  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",111,MOTRC,2026-01-16,available,
2025-05-26,No Transcript,Allistair Francis,How It All Works [Teaching On The Seed P5] - Pst Allistair Francis,https://www.youtube.com/watch?v=0IIZ0gHv6M0,2026-01-16,English,Church Service,"Sunday, 25th May, 2025  00:00 - Scripture Reading 02:02 - Review 02:41 - The Four Elements 18:46 - Changing Grounds 57:38 - Changing Water 01:29:53 - Changing Air 01:50:51 - Changing Light  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",131,MOTRC,2026-01-16,available,
2025-05-13,No Transcript,Allistair Francis,How It All Works [Teaching On The Seed P3] - Pst Allistair Francis,https://www.youtube.com/watch?v=0irMEXmvRTM,2026-01-16,English,Church Service,"Sunday, 11th May, 2025  00:00 - Scripture Reading 02:40 - Review 07:34 - Stages of the Plant 11:57 - Two Plants (Vines) 21:24 - The Root 59:44 - The Stalk 01:24:58 - The Leaves 01:35:48 - Tassels/Shuck 01:44:54 - The Seed  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",113,MOTRC,2026-01-16,available,
2025-05-06,No Transcript,Allistair Francis,How It All Works [Teaching On The Seed P2] - Pst Allistair Francis,https://www.youtube.com/watch?v=YVMLY8qs-WI,2026-01-16,English,Church Service,"Sunday, 4th May, 2025  00:00 - Intro 03:05 - Air 11:13 - Diagram 44:31 - Light 50:34 - 1st Wave of Light 01:03:38 - 2nd Wave of Light 01:09:30 - 3rd Wave of Light 01:18:23 - What Is The Plant 01:21:34 - How It All Works In a Man  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",95,MOTRC,2026-01-16,available,
2025-04-14,No Transcript,Allistair Francis,How It All Works [Teaching On The Seed P1] - Pst Allistair Francis,https://www.youtube.com/watch?v=wzavjNUy_SQ,2026-01-16,English,Church Service,"Sunday, 13th April, 2025  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",96,MOTRC,2026-01-16,available,
2024-11-04,No Transcript,,Why It Has to be the Word: Your Logos Is the God of Your Being,https://www.youtube.com/watch?v=jKFnwpGy0eQ,2026-01-16,English,Church Service,"Sunday, 19th May, 2024 - Believers Christian Fellowship  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",166,MOTRC,2026-01-16,available,
2024-11-04,No Transcript,,Dimensions - Part 2: Self Existence to Translation,https://www.youtube.com/watch?v=yXqjyXD7JrU,2026-01-16,English,Church Service,"Saturday, 18th May, 2024 - Believers Christian Fellowship  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",143,MOTRC,2026-01-16,available,
2024-10-27,No Transcript,Allistair Francis,The Seven-Sealed Book  - Br Allistair Francis,https://www.youtube.com/watch?v=QEn4iz_HFms,2026-01-16,English,Church Service,"Sunday, October 27, 2024 - Believers Christian Fellowship  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",144,MOTRC,2026-01-16,available,
2024-10-26,No Transcript,Allistair Francis,The Bond Shall Not Heir With the Free - Br Allistair Francis,https://www.youtube.com/watch?v=B5WHzWof2ow,2026-01-16,English,Church Service,"Saturday, October 26, 2024 - Believers Christian Fellowship  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",140,MOTRC,2026-01-16,available,
2024-10-20,No Transcript,Allistair Francis,The Seventh Seal (The 2nd Coming of The Lord) - Br Allistair Francis,https://www.youtube.com/watch?v=Nce0a-Ohf6A,2026-01-16,English,Church Service,"Sunday, October 20, 2024 - Grace Message Tabernacle  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",218,MOTRC,2026-01-16,available,
2024-10-17,No Transcript,Allistair Francis,How The Word Worked In Every Age - Br Allistair Francis,https://www.youtube.com/watch?v=nEg3pmg-mbI,2026-01-16,English,Church Service,"Wednesday, October 17, 2024 - Grace Message Church  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",148,MOTRC,2026-01-16,available,
2024-10-11,No Transcript,,The Promise Land Experience - The Breach of Promise,https://www.youtube.com/watch?v=lE1dTYx3TqU,2026-01-16,English,Church Service,"Friday, October 11, 2024 - Edmonton Living Word Assembly  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",186,MOTRC,2026-01-16,available,
2024-10-13,No Transcript,,The Promise Land Experience - Joshua's Final Address (As For Me and My House),https://www.youtube.com/watch?v=mP7c1nqC2AI,2026-01-16,English,Church Service,"Sunday, October 13, 2024 - Edmonton Living Word Assembly  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",203,MOTRC,2026-01-16,available,
2024-10-12,No Transcript,,The Promise Land Experience - This Day Have I Rolled Away The Reproach of Egypt From You,https://www.youtube.com/watch?v=2hIlz1IT5CY,2026-01-16,English,Church Service,"Saturday, October 12, 2024 - Edmonton Living Word Assembly  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",186,MOTRC,2026-01-16,available,
2024-11-04,No Transcript,,Dimensions - Part 1: The Truth About Planes of Existence,https://www.youtube.com/watch?v=wmQoymyBGhc,2026-01-16,English,Church Service,"Friday 17, May, 2024 - Believers Christian Fellowship  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",153,MOTRC,2026-01-16,available,
2022-09-17,No Transcript,Unknown Speaker,Memorial Service - Br Robert Stander (Why It Has To Be The Word) Audio Only,https://www.youtube.com/watch?v=89uso1JCYi0,2026-01-16,English,Memorial Service,"Pastor Allister Francis preached at Br Bobby Stander's memorial service on Friday 16th September 2022 at The Rock Church, Umhlanga  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",50,MOTRC,2026-01-16,available,
2022-09-16,No Transcript,Unknown Speaker,Memorial Slideshow - Robert Stander,https://www.youtube.com/watch?v=jgai2jVL7co,2026-01-16,Unknown,Memorial Service,"13 July 1954 - 9 September 2022  -~-~~-~~~-~~-~- Please watch: ""Men of God Takes Responsibility #gospeltruth #biblicalmanhood""  https://www.youtube.com/watch?v=IYch0iV0ZVA -~-~~-~~~-~~-~-",4,MOTRC,2026-01-16,available,
